path,category,reason_tags,git_state,size_kb,modified_at
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/css-node-B9tSb6YD.d.ts,B:Audit/Report,audit_* dir,ignored,8.73,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/css-node-CZf-PvCf.js,B:Audit/Report,audit_* dir,ignored,12.42,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/index.d.ts,B:Audit/Report,audit_* dir,ignored,6.16,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/index.js,B:Audit/Report,audit_* dir,ignored,3.76,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-anplusb.d.ts,B:Audit/Report,audit_* dir,ignored,0.75,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-anplusb.js,B:Audit/Report,audit_* dir,ignored,7.1,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-atrule-prelude.d.ts,B:Audit/Report,audit_* dir,ignored,1.65,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-atrule-prelude.js,B:Audit/Report,audit_* dir,ignored,20.6,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-declaration.d.ts,B:Audit/Report,audit_* dir,ignored,0.85,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-declaration.js,B:Audit/Report,audit_* dir,ignored,6.07,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-dimension-CCn_XRDe.js,B:Audit/Report,audit_* dir,ignored,5.05,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-dimension.d.ts,B:Audit/Report,audit_* dir,ignored,0.52,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-dimension.js,B:Audit/Report,audit_* dir,ignored,0.1,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-selector.d.ts,B:Audit/Report,audit_* dir,ignored,1.44,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-selector.js,B:Audit/Report,audit_* dir,ignored,19.55,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-utils-BxrmqJxI.js,B:Audit/Report,audit_* dir,ignored,2.78,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-value.d.ts,B:Audit/Report,audit_* dir,ignored,0.96,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse-value.js,B:Audit/Report,audit_* dir,ignored,6.71,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse.d.ts,B:Audit/Report,audit_* dir,ignored,1.26,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/parse.js,B:Audit/Report,audit_* dir,ignored,9.84,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/tokenize-BSycRGm0.js,B:Audit/Report,audit_* dir,ignored,17.97,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/tokenize-CyiJelQC.d.ts,B:Audit/Report,audit_* dir,ignored,4.74,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/tokenize.d.ts,B:Audit/Report,audit_* dir,ignored,0.16,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/tokenize.js,B:Audit/Report,audit_* dir,ignored,0.09,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/walk.d.ts,B:Audit/Report,audit_* dir,ignored,1.46,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/dist/walk.js,B:Audit/Report,audit_* dir,ignored,1.78,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@projectwallace/css-parser/package.json,B:Audit/Report,audit_* dir,ignored,2.72,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@sindresorhus/merge-streams/index.d.ts,B:Audit/Report,audit_* dir,ignored,1.22,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@sindresorhus/merge-streams/index.js,B:Audit/Report,audit_* dir,ignored,6.53,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@sindresorhus/merge-streams/license,B:Audit/Report,audit_* dir,ignored,1.09,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@sindresorhus/merge-streams/package.json,B:Audit/Report,audit_* dir,ignored,0.91,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/@sindresorhus/merge-streams/readme.md,B:Audit/Report,audit_* dir,ignored,1.41,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/.runkit_example.js,B:Audit/Report,audit_* dir,ignored,0.48,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/LICENSE,B:Audit/Report,audit_* dir,ignored,1.06,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/README.md,B:Audit/Report,audit_* dir,ignored,13.46,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/2019.d.ts,B:Audit/Report,audit_* dir,ignored,1.21,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/2019.js,B:Audit/Report,audit_* dir,ignored,3.11,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/2019.js.map,B:Audit/Report,audit_* dir,ignored,1.6,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/2020.d.ts,B:Audit/Report,audit_* dir,ignored,1.21,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/2020.js,B:Audit/Report,audit_* dir,ignored,2.83,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/2020.js.map,B:Audit/Report,audit_* dir,ignored,1.44,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/ajv.d.ts,B:Audit/Report,audit_* dir,ignored,1.18,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/ajv.js,B:Audit/Report,audit_* dir,ignored,2.77,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/ajv.js.map,B:Audit/Report,audit_* dir,ignored,1.44,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/code.d.ts,B:Audit/Report,audit_* dir,ignored,1.6,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/code.js,B:Audit/Report,audit_* dir,ignored,4.57,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/code.js.map,B:Audit/Report,audit_* dir,ignored,5.18,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/index.d.ts,B:Audit/Report,audit_* dir,ignored,3.24,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/index.js,B:Audit/Report,audit_* dir,ignored,22.58,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/index.js.map,B:Audit/Report,audit_* dir,ignored,23.27,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/scope.d.ts,B:Audit/Report,audit_* dir,ignored,2.34,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/scope.js,B:Audit/Report,audit_* dir,ignored,5.08,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/codegen/scope.js.map,B:Audit/Report,audit_* dir,ignored,5.05,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/errors.d.ts,B:Audit/Report,audit_* dir,ignored,0.81,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/errors.js,B:Audit/Report,audit_* dir,ignored,5.64,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/errors.js.map,B:Audit/Report,audit_* dir,ignored,5.94,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/index.d.ts,B:Audit/Report,audit_* dir,ignored,2.85,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/index.js,B:Audit/Report,audit_* dir,ignored,9.81,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/index.js.map,B:Audit/Report,audit_* dir,ignored,9.05,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/parse.d.ts,B:Audit/Report,audit_* dir,ignored,0.21,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/parse.js,B:Audit/Report,audit_* dir,ignored,13.41,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/parse.js.map,B:Audit/Report,audit_* dir,ignored,15.36,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/serialize.d.ts,B:Audit/Report,audit_* dir,ignored,0.22,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/serialize.js,B:Audit/Report,audit_* dir,ignored,9.17,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/serialize.js.map,B:Audit/Report,audit_* dir,ignored,10.49,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/types.d.ts,B:Audit/Report,audit_* dir,ignored,0.3,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/types.js,B:Audit/Report,audit_* dir,ignored,0.28,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/jtd/types.js.map,B:Audit/Report,audit_* dir,ignored,0.23,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/names.d.ts,B:Audit/Report,audit_* dir,ignored,0.39,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/names.js,B:Audit/Report,audit_* dir,ignored,1.41,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/names.js.map,B:Audit/Report,audit_* dir,ignored,0.95,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/ref_error.d.ts,B:Audit/Report,audit_* dir,ignored,0.25,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/ref_error.js,B:Audit/Report,audit_* dir,ignored,0.53,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/ref_error.js.map,B:Audit/Report,audit_* dir,ignored,0.46,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/resolve.d.ts,B:Audit/Report,audit_* dir,ignored,0.74,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/resolve.js,B:Audit/Report,audit_* dir,ignored,4.89,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/resolve.js.map,B:Audit/Report,audit_* dir,ignored,4.74,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/rules.d.ts,B:Audit/Report,audit_* dir,ignored,0.79,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/rules.js,B:Audit/Report,audit_* dir,ignored,0.9,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/rules.js.map,B:Audit/Report,audit_* dir,ignored,1.01,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/util.d.ts,B:Audit/Report,audit_* dir,ignored,2.16,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/util.js,B:Audit/Report,audit_* dir,ignored,6.94,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/util.js.map,B:Audit/Report,audit_* dir,ignored,6.92,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/applicability.d.ts,B:Audit/Report,audit_* dir,ignored,0.45,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/applicability.js,B:Audit/Report,audit_* dir,ignored,0.83,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/applicability.js.map,B:Audit/Report,audit_* dir,ignored,0.76,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/boolSchema.d.ts,B:Audit/Report,audit_* dir,ignored,0.21,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/boolSchema.js,B:Audit/Report,audit_* dir,ignored,1.5,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/boolSchema.js.map,B:Audit/Report,audit_* dir,ignored,1.35,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/dataType.d.ts,B:Audit/Report,audit_* dir,ignored,0.86,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/dataType.js,B:Audit/Report,audit_* dir,ignored,8.21,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/dataType.js.map,B:Audit/Report,audit_* dir,ignored,7.59,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/defaults.d.ts,B:Audit/Report,audit_* dir,ignored,0.11,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/defaults.js,B:Audit/Report,audit_* dir,ignored,1.41,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/defaults.js.map,B:Audit/Report,audit_* dir,ignored,1.31,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/index.d.ts,B:Audit/Report,audit_* dir,ignored,2.02,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/index.js,B:Audit/Report,audit_* dir,ignored,20.07,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/index.js.map,B:Audit/Report,audit_* dir,ignored,20.89,2026-03-24T09:34:30
audit_target_architecture_and_css_review/validation/tools/node_modules/ajv/dist/compile/validate/keyword.d.ts,B:Audit/Report,audit_* dir,ignored,0.66,2026-03-24T09:34:30
